country,name,grade,phone,email,website,address,profile_url
Senegal,ERGOBIT,Silver,+221 78 440 64 64,info@ergobit.com,https://ergobit.com,24 Bld. Martin Luther King (Corniche),https://www.odoo.com/partners/ergobit-2003777
Senegal,PCo. Partners,Silver,+221 77 638 33 33,moustapha.diop@pcopartners.sn,https://www.pcopartners.sn/en/,"Cité BIAGUI, Route de l'Aéroport Léopold Sédar SENGHOR",https://www.odoo.com/partners/pco-partners-2145427
Senegal,PRODOID Systems Inc.,Ready,+221 33 842 68 00,admin@prodoid.com,https://www.prodoid.com/,Immeuble Elhadj Omar Dia Point E - 1 étape Bvd de St-Louis x Allées Seydou Nourou Tall,https://www.odoo.com/partners/prodoid-systems-inc-2821369
Senegal,ZENPILOTE,Ready,+221 77 878 92 75,moussa@zenpilote.fr,,Sacré-Cœur 1 Villa 8209,https://www.odoo.com/partners/zenpilote-18203508
Senegal,SENEDOO SAS,Ready,+221 77 190 06 06,contact@senedoo.com,https://www.senedoo.com/,Ouest-Foire,https://www.odoo.com/partners/senedoo-sas-18028340
Senegal,Toftal Technologies,Ready,+221 78 161 18 60,sales@toftal.tech,,"Liberté 6, Deux Voies Camp Pénal",https://www.odoo.com/partners/toftal-technologies-18695778
Serbia,Logit,Ready,+381 62 775124,info@logit-solutions.com,https://www.logit-solutions.com,Đorđa Stanojevića 14,https://www.odoo.com/partners/logit-20859535
Serbia,Modoolar,Gold,+381600110213,info@modoolar.com,http://www.modoolar.com,Obilicev venac 18-20,https://www.odoo.com/partners/modoolar-984196
Sierra Leone,Tovesina Asset Management,Ready,,,,,https://www.odoo.com/partners/tovesina-asset-management-21724403
Singapore,ATT Infosoft Pte Ltd.,Ready,+65 6749 7840,enquiry@attsystemsgroup.com,https://www.attsystemsgroup.com/,"35 Ubi Crescent, ATT Building",https://www.odoo.com/partners/att-infosoft-pte-ltd-20696971
Singapore,CYBERMAX ASIA PTE. LTD.,Ready,+65 9855 3935,roger.teo@cybermaxasia.com,http://cybermaxasia.com,6 Tagore Drive,https://www.odoo.com/partners/cybermax-asia-pte-ltd-22107383
Singapore,AM8ZE Pte ltd,Ready,+65 88055963,desmond.chow@am8ze.com,http://am8ze.com,"16 Ayer Rajah Crescent #05-01, Tempco Technominium",https://www.odoo.com/partners/am8ze-pte-ltd-7574054
Singapore,Captivea Singapore,Ready,+65 8777 0237,nimesh@captivea.com,https://www.captivea.com,"541 Orchard Road, #09-01 LIAT Towers",https://www.odoo.com/partners/captivea-singapore-10652507
Singapore,Intelgrity Pte. Ltd.,Ready,+65 9022 5466,stella@intelgrity.com,https://www.intelgrity.com,9 Temasek Boulevard #07-01,https://www.odoo.com/partners/intelgrity-pte-ltd-17102613
Singapore,Accentuate Pte Ltd,Ready,+65 9800 1211,kenny@accentuate.com.sg,https://accentuate.com.sg/,"5 Harper Road, #04-01A, Singapore",https://www.odoo.com/partners/accentuate-pte-ltd-7677719
Singapore,Applivon Pte Ltd,Ready,+65 9237 8035,valerie.lee@applivon.com,http://www.applivon.com,1 Raffles Place #02-01 One Raffles Place Mall,https://www.odoo.com/partners/applivon-pte-ltd-1826698
Singapore,Falinwa Singapore Pte. Ltd.,Silver,+65 9385 3342,singapore@falinwa.com,http://www.falinwa.com,541 Orchard Road #09-01 Liat Towers,https://www.odoo.com/partners/falinwa-singapore-pte-ltd-13514638
Singapore,Brainvire Infotech INC,Gold,+65 9086 0319,pragna.vora@brainvire.com,,31 Cantonment Road,https://www.odoo.com/partners/brainvire-infotech-inc-1613510
Singapore,Alitec Pte Ltd,Gold,+65 6262 2001,sales@alitec.sg,https://www.alitec.sg,"1 Pemimpin Drive, #03-07, One Pemimpin",https://www.odoo.com/partners/alitec-pte-ltd-850463
Singapore,MISSION+,Ready,+65 8697 5460,adrian.quach@mission.plus,https://www.mission.plus/,12 Keong Saik Road,https://www.odoo.com/partners/mission-17192312
Singapore,Ninaad Global Pvt Ltd,Ready,+65 9112 2588,namrata@ninaadglobal.com,http://ninaadglobal.com,"101 Cecil Street, #11-10 Tong Eng Building",https://www.odoo.com/partners/ninaad-global-pvt-ltd-10506986
Singapore,TECHNEXT PTE. LTD,Ready,,,,,https://www.odoo.com/partners/technext-pte-ltd-28073844
Singapore,SG-Soft Pte. Ltd.,Silver,+65 8948 7790,enquiry@sgeede.com.sg,https://sgeede.com/,68 CIRCULAR ROAD,https://www.odoo.com/partners/sg-soft-pte-ltd-16762873
Singapore,Vertis Digital Pte. Ltd.,Ready,+6597872547,thillai@vertis.digital,https://vertis.digital/,40 Club Street,https://www.odoo.com/partners/vertis-digital-pte-ltd-19146644
Singapore,OMNISOFT TECHNOLOGIES Pte. Ltd.,Silver,+65 8111 8824,info@omnisoftsolution.com,http://www.omnisoftsolution.com,"6 Eu Tong Sen St, #08-03 SOHO 1 @ The Central",https://www.odoo.com/partners/omnisoft-technologies-pte-ltd-6693799
Singapore,Neu Media Technology SG Pte. Ltd.,Silver,+65 67018202,info@neumediatechnology.com,http://www.neumediatechnology.com,435 Orchard Road #11 Wisma Atria,https://www.odoo.com/partners/neu-media-technology-sg-pte-ltd-698503
Singapore,Serpent Consulting Services Asia Pacific Pte. Ltd.,Ready,+65 9053 9333,sarah@serpentcs.com,,"1 King George's Avenue, No: 03-00 REHAU Building",https://www.odoo.com/partners/serpent-consulting-services-asia-pacific-pte-ltd-11513707
Singapore,Portcities Singapore,Gold,+65 8927 5907,sg@portcities.net,https://portcities.net,"36 Carpenter St, The Hive",https://www.odoo.com/partners/portcities-singapore-2302126
Singapore,Vinova,Ready,,,,,https://www.odoo.com/partners/vinova-12655293
Sint Maarten Dutch Part,TICPOS,Ready,+1 721-522-4893,tariqilahi@gmail.com,http://www.ticpos.com,61 Sint Peters Road,https://www.odoo.com/partners/ticpos-10744946
Slovakia,MegaBIT Services s. r. o.,Ready,+421 905 193 128,info@megabit.services,http://www.megabit.services,Galvaniho 15/A,https://www.odoo.com/partners/megabit-services-s-r-o-19804635
Slovakia,Strauberi s. r. o.,Ready,,,,,https://www.odoo.com/partners/strauberi-s-r-o-16546381
Slovakia,IMPLEMENTO s. r. o.,Ready,0951 671 063,support@implemento.sk,http://www.implemento.sk,Svätovavrinecká 13920/10,https://www.odoo.com/partners/implemento-s-r-o-10618588
Slovakia,symetra s.r.o.,Ready,+421 905 449 079,info@symetra.sk,https://www.symetra.sk/,29. augusta 891/7,https://www.odoo.com/partners/symetra-s-r-o-6406360
Slovakia,26HOUSE s.r.o.,Silver,+421 2 4552 9902,info@26house.com,http://www.26house.com,Jarošova 1,https://www.odoo.com/partners/26house-s-r-o-2305055
Slovakia,Dodo Systems s.r.o.,Ready,+421 905 427 080,viktor.pies@dodosys.sk,http://www.dodosys.sk,Rožňavská 17030/8,https://www.odoo.com/partners/dodo-systems-s-r-o-4239157
Slovenia,ROUNDED SQUARE D.O.O.,Silver,,,,,https://www.odoo.com/partners/rounded-square-d-o-o-17408392
Slovenia,Mentis d.o.o.,Ready,+386 41 411 746,laznik@mentis.si,http://www.mentis.si,Koroska c. 48,https://www.odoo.com/partners/mentis-d-o-o-17420
Slovenia,GURU d.o.o.,Ready,+386 1 518 18 00,odoo@guru.si,http://www.guru.si,Pliskovica 12,https://www.odoo.com/partners/guru-d-o-o-11888758
Slovenia,Hermes d.o.o.,Silver,+386 1 51 04 210,info@hbs.si,http://www.hbs.si,Prušnikova 2,https://www.odoo.com/partners/hermes-d-o-o-2101103
Slovenia,Editor d.o.o.,Silver,+386 820 01770,info@editor.si,https://www.editor.si,Velika Pot 29,https://www.odoo.com/partners/editor-d-o-o-297234
Solomon Islands,BAE Solutions Ltd,Ready,+677 7260676,hello@baesolutions.com.sb,,"Kukum Highway,",https://www.odoo.com/partners/bae-solutions-ltd-15733920
Somalia,Ogaal Solution,Ready,+252 61 5434077,ahmed@ogaalsolutions.com,,"Digfer Road, Hodan Distract, Mogadishu Somalia",https://www.odoo.com/partners/ogaal-solution-10156293
Somalia,Heegan Consultancy Service,Ready,,,,,https://www.odoo.com/partners/heegan-consultancy-service-7851004
Somalia,TTC Partners,Ready,+252 770774666,"info@ttc-ea.com, acc02@ttc-ea.com",,"Banadir, digfer road",https://www.odoo.com/partners/ttc-partners-8305168
Somalia,Taagerso Technologies Ltd,Ready,+252 615059173 / 612175590,info@taagerso.com,http://taagerso.com,"Room 405, Orfane Tower, Taleh.",https://www.odoo.com/partners/taagerso-technologies-ltd-11323368
Somalia,Maaldhowr Solutions,Silver,+252 61 5282159,melmi525@gmail.com,https://www.maaldhowr.so/,"Mogadishu: MMC Building, 2nd Floor, Opposite Dahabshil and Salam Bank, Bakaro Market",https://www.odoo.com/partners/maaldhowr-solutions-3569308
Somalia,Waayeel Consulting Ltd,Ready,+252615284463,abdullah@waayeelconsulting.com,https://www.waayeelconsulting.net,"Mogadishu, Hargeisa, Djibouti, and UAE",https://www.odoo.com/partners/waayeel-consulting-ltd-3661171
Somalia,Softprime Consulting Pvt Ltd,Silver,+252 61 5841010,ajeet@softprimeconsulting.com,https://softprimeconsulting.com/,"Locations: Hargeisa Somaliland, Nairobi Kenya, Noida India",https://www.odoo.com/partners/softprime-consulting-pvt-ltd-6520335
Somalia,Meisour Global Solutions,Gold,+252 63 8007777,contact@meisour.com,https://meisour.com,"Hargeisa: Omar Hashi Building Floor #5, Mogadishu:",https://www.odoo.com/partners/meisour-global-solutions-2541310
Somalia,Merit Advisory Services LLP,Gold,+252 907 795 588,info@meritadvisory.so,http://www.meritadvisory.so,"Barakaale Building, Abdikasim Avenue,",https://www.odoo.com/partners/merit-advisory-services-llp-3061795
Somaliland,Hage Tech solution,Ready,,,,,https://www.odoo.com/partners/hage-tech-solution-23107191
South Africa,Company Connect,Ready,+27 61 545 9629,letsconnect@companyconnect.tech,,"16 Peridot Street, Jukskei Park, Randburg",https://www.odoo.com/partners/company-connect-20719540
South Africa,Digital Information Solutions,Ready,,,,,https://www.odoo.com/partners/digital-information-solutions-13794998
South Africa,Busii,Ready,+27 82 5513236,admin@busii.com,http://busii.com,"1 Keurboom Road, Chapmans Peak Estate, Noordhoek",https://www.odoo.com/partners/busii-4955390
South Africa,ERP Partner Works (Pty) Ltd,Ready,+27 83 321 2022,lloydchisholm@outlook.com,,"90 Villa Mont Way, Bizweni, Somerset West, Western Cape 7130",https://www.odoo.com/partners/erp-partner-works-pty-ltd-27090432
South Africa,In2IT (Pty) Ltd,Ready,,,,,https://www.odoo.com/partners/in2it-pty-ltd-11697245
South Africa,Finware Enterprise Systems,Silver,,,,,https://www.odoo.com/partners/finware-enterprise-systems-5571921
South Africa,I-Soft Solutions,Ready,+27 21 415 3100,roxanne@isoft.co.za,,"Unit D3, Pinelands Business Park",https://www.odoo.com/partners/i-soft-solutions-12555
South Africa,AP Business Software,Gold,+27 11 706 1545,info@ap-accounting.co.za,,"40/3 Ash Road, Kyalami",https://www.odoo.com/partners/ap-business-software-208064
South Africa,Liminil,Ready,+27 79 324 6365,"jakkie.swart@liminil.net, fritz.hoelscher@liminil.net",http://www.liminil.net,"c/o R43 & R320, 1 Hemel en Aarde Rd, Onrus River",https://www.odoo.com/partners/liminil-12929706
South Africa,ERP Web Solutions (PTY) LTD,Silver,0027214250005,info@erpweb.co.za; brandon@datasmith.co.za; nicole@datasmith.co.za,http://www.erpweb.co.za,1 Victoria Junction,https://www.odoo.com/partners/erp-web-solutions-pty-ltd-11369995
South Africa,Linkfields Innovations Pvt Ltd.,Silver,+27 70 173 1977,nikhilesh@americanbrewcrafts.com,http://www.linkfields.com,"Block H, Midridge Office Estate (South), International Business Gateway,, Cnr 6th Street and New Road,, 1684 Midrand , South Africa",https://www.odoo.com/partners/linkfields-innovations-pvt-ltd-12590167
South Africa,LUX VIA (PTY) LTD,Ready,+27 82 264 7052,info@luxvia.biz,,38 LOURENS DRIVE,https://www.odoo.com/partners/lux-via-pty-ltd-15696780
South Africa,Metal Management Solutions (Pty) Ltd,Ready,,,,,https://www.odoo.com/partners/metal-management-solutions-pty-ltd-27721482
South Africa,ParsleyTech.co.za,Ready,,,,,https://www.odoo.com/partners/parsleytech-co-za-14892989
South Africa,SudoTech,Ready,,,,,https://www.odoo.com/partners/sudotech-1135738
South Africa,Nated systems (Pty) Ltd,Gold,+27 81 757 5242,"info@natedsystems.co.za, muzi@natedsystems.co.za, victor@natedsystems.co.za",https://natedsystems.co.za/,Mo38 Aubrey Driverningside,https://www.odoo.com/partners/nated-systems-pty-ltd-6437102
South Africa,SAREBI,Ready,+27 71 728 8046,digital@sarebi.co.za,http://www.sarebi.co.za,Bridgeway Precinct,https://www.odoo.com/partners/sarebi-8583894
South Africa,VidaSolve,Ready,,,,,https://www.odoo.com/partners/vidasolve-20176435
South Africa,Steltix Development South Africa (Pty) Ltd,Silver,+44 7930 972157,"sales@amplifierp.com, za.accounting@steltix.com",https://steltix.com/,"Standard House, 18 Royal Street, Hermanus, Western Cape",https://www.odoo.com/partners/steltix-development-south-africa-pty-ltd-27044091
South Africa,SystemWorks,Silver,+27 82 3133876,info@systemworks.co.za,http://www.systemworks.co.za/,5 Kenilworth Crescent,https://www.odoo.com/partners/systemworks-1203230
South Africa,The Alchemists,Ready,,,,,https://www.odoo.com/partners/the-alchemists-19831157
South Africa,True Cloud ERP (Pty) Ltd,Silver,,,,,https://www.odoo.com/partners/true-cloud-erp-pty-ltd-16788074
South Africa,Pro Tech Consulting,Ready,0738372008,tchetty@pro-tech.co.za,https://www.pro-tech.co.za/,"Stoney Ridge Office Park, Unit 8, 1st Floor, Cnr Witkoppen Rd & Waterford Place Kleve Hill Park",https://www.odoo.com/partners/pro-tech-consulting-11019086
South Africa,XRA (PTY) LTD,Silver,+27 83 790 0628,info@xra.co.za,http://www.xra.co.za,205 Kenneth Kaunda Road,https://www.odoo.com/partners/xra-pty-ltd-3873336
South Korea,B2EN,Ready,,,,,https://www.odoo.com/partners/b2en-32475062
South Korea,LINKUP INFOTECH,Ready,+82 10-9938-7981,kangjg@link-up.co.kr,http://www.link-up.co.kr/,"8, Baekbeom-ro 31-gil, Mapo-gu",https://www.odoo.com/partners/linkup-infotech-1292820
South Sudan,Future Horizon,Ready,+211912302665 +211912302664,info@future-horizon.co,https://www.future-horizon.co/,"Building No. 341, Block 3-K South 1st Class",https://www.odoo.com/partners/future-horizon-12557824
Spain,"ACCURO TECHNOLOGY, SL",Ready,,,,,https://www.odoo.com/partners/accuro-technology-sl-11506893
Spain,"Asesoría, Consultoría y Servicios sobre Open Source S.L.",Ready,+34948238905,info@acysos.com,https://www.acysos.com,"Miguel Astrain 18, 1º Oficina A-B",https://www.odoo.com/partners/asesoria-consultoria-y-servicios-sobre-open-source-s-l-80090
Spain,"AQUARIAN ERA GEEKS, SL",Silver,,info@aquarian.tech,,,https://www.odoo.com/partners/aquarian-era-geeks-sl-7286719
Spain,Advanced Programming Solutions S.L.U.,Ready,,,,,https://www.odoo.com/partners/advanced-programming-solutions-s-l-u-11766263
Spain,"Anubía Soluciones en la nube, S.L.",Ready,+34 649 88 50 05,info@anubia.es,,"Calle Colón 26, 3er Piso, Oficina 1ª",https://www.odoo.com/partners/anubia-soluciones-en-la-nube-s-l-20204
Spain,Aureatic S.L.L.,Ready,,,,,https://www.odoo.com/partners/aureatic-s-l-l-12138584
Spain,ANASINF SDAD COOP,Silver,,,,,https://www.odoo.com/partners/anasinf-sdad-coop-7197299
Spain,ALBIRA SOLUTIONS SL,Ready,+34 938 32 98 20,admin@albirasolutions.com,http://﻿﻿www.albirasolutions.com﻿﻿​,"Parc Audiovisual de Catalunya, Carretera BV-1274 Km 1, E24",https://www.odoo.com/partners/albira-solutions-sl-12517071
Spain,AZOR DATA SL,Silver,+34 699 41 83 16,info@azordata.com,https://www.azordata.com/,Calle Montesa 39,https://www.odoo.com/partners/azor-data-sl-11089474
Spain,Cast Enginyeria en Informática S.L.,Ready,+34 973 223 491,xavier.loscos@midgard.cat,https://www.midgard.es/ca/,"C/ Comerç, 22",https://www.odoo.com/partners/cast-enginyeria-en-informatica-s-l-2201744
Spain,Avancem Amb Voste S.L.,Ready,,,,,https://www.odoo.com/partners/avancem-amb-voste-s-l-3620209
Spain,"AXGA Solutions, S.L.U.",Ready,+34 910 60 40 18,axga@axgasolutions.com,http://www.axgasolutions.com,"C/ Conde de Xiquena 9, 2º Izq",https://www.odoo.com/partners/axga-solutions-s-l-u-4311652
Spain,BIZAI LABS S.L.,Ready,+34 677 49 39 40,bizai@bizailabs.net,,"Passeig del Ferrocarril , 335, 2n 3ª",https://www.odoo.com/partners/bizai-labs-s-l-22869052
Spain,"APUNTS INFORMÀTICA I TELECOMUNICACIONS, S.L.",Silver,,,,,https://www.odoo.com/partners/apunts-informatica-i-telecomunicacions-s-l-2074538
Spain,Cleverit Tech SL,Ready,+34 671 61 55 47,vrubio@athilan.es,http://www.cleverit.es,"Polígono Industrial Reva. Avda. dels Gremis, C. Sector 13",https://www.odoo.com/partners/cleverit-tech-sl-4130276
Spain,"Coninpe Consultores Informáticos, S.L.",Silver,,,,,https://www.odoo.com/partners/coninpe-consultores-informaticos-s-l-9836254
Spain,"BIRTUM SOLUCIONES, S.L.",Gold,+34 678 00 65 12,espana@birtum.com,http://www.birtum.com,Carrer Angli 6,https://www.odoo.com/partners/birtum-soluciones-s-l-6534845
Spain,DATABAY SOLUTIONS SL,Silver,+34 697 28 61 81,joseroma@databay.solutions,https://databay.solutions/,"Avenida Moliere, 18 B Oficina 1",https://www.odoo.com/partners/databay-solutions-sl-24113323
Spain,DEINFO S.L.,Ready,+34 934 17 64 00,odoo@deinfo.es,http://www.deinfo.es,Vía Augusta 261-263 Bajos B,https://www.odoo.com/partners/deinfo-s-l-11636861
Spain,Datamon Consulting S.L.U.,Ready,+34 93 737 12 31,info@datamon.es,https://www.datamon.tech/,C/ Girona 107,https://www.odoo.com/partners/datamon-consulting-s-l-u-9906450
Spain,Dinaneo Internet Rentable S.L.,Ready,+34 914 45 66 43,sergio.zea@dinaneo.com,https://www.dinaneo.com/,"Majuelo, 39",https://www.odoo.com/partners/dinaneo-internet-rentable-s-l-2249097
Spain,Develoop Software SL,Ready,+34 933 002 702,comercial@develoop.net,http://www.develoop.net,c/Enric Granados 32 Interior,https://www.odoo.com/partners/develoop-software-sl-1821369
Spain,Domatix Consulting S.L,Silver,,,,,https://www.odoo.com/partners/domatix-consulting-s-l-16236961
Spain,DIGITAL MIRANDA SL,Ready,,,,,https://www.odoo.com/partners/digital-miranda-sl-13025369
Spain,ALCALINK E-COMMERCE & SEO SL,Silver,+34 602 22 71 61,hablamos@alcalink.com,http://alcalink.com,"Ctra. De Granada 73, Galería B&S Local C, Edif. Puertas de Lorca",https://www.odoo.com/partners/alcalink-e-commerce-seo-sl-16784821
Spain,"Consultoría Informática Studio73, S.L.",Gold,,contacto@studio73.es,https://www.studio73.es,C/ Sanchez Barcaiztegui,https://www.odoo.com/partners/consultoria-informatica-studio73-s-l-1506080
Spain,Daruma IT SL,Silver,,,,,https://www.odoo.com/partners/daruma-it-sl-10976337
Spain,Factech Servicios Informáticos S.L.,Ready,,,,,https://www.odoo.com/partners/factech-servicios-informaticos-s-l-4797269
Spain,Fairhall Solutions S.L.,Ready,+34 956 05 99 20,sales@fairhall.es,http://www.fairhall.es,"Parcela 29, Parque Tecnologico ""Tecnobahia""",https://www.odoo.com/partners/fairhall-solutions-s-l-5271
Spain,ENDEOS S.L.,Ready,+34 900 897 896,comercial@endeos.com,https://www.endeos.com/,"Alemania 100, 1ª planta",https://www.odoo.com/partners/endeos-s-l-2171082
Spain,"Éticco Freelosophy, S.L.",Ready,+34 659 20 23 56,jesus.cases@eticco.es,http://www.eticco.es,Carretera de la Estación de Viella,https://www.odoo.com/partners/eticco-freelosophy-s-l-1099633
Spain,Extreme Micro S.L.,Ready,+34937999021,hola@pyming.com;compras@pyming.com,https://pyming.com/,Rda. Paisos Catalans 26,https://www.odoo.com/partners/extreme-micro-s-l-1803689
Spain,"FORGEFLOW, S.L.",Silver,+1 514-742-2580,jordi.ballester@forgeflow.com,http://www.forgeflow.com,"c/Muntaner 200, 3-3",https://www.odoo.com/partners/forgeflow-s-l-336863
Spain,"GSOL SOLUCIONES INFORMATICAS, S.L.U.",Ready,+34 610 46 82 37,aparici@gsol.es,http://www.gsol.es,"PLAZA LIBERTAD, 9 ENTLO 1A",https://www.odoo.com/partners/gsol-soluciones-informaticas-s-l-u-4237352
Spain,EDYMA DIGITAL COMPANY SL,Silver,,,,,https://www.odoo.com/partners/edyma-digital-company-sl-7611007
Spain,INNOVACIONES TECNOLOGICAS DE INFORMÁTICA Y COMUNICACIONES S.L.,Ready,,,,,https://www.odoo.com/partners/innovaciones-tecnologicas-de-informatica-y-comunicaciones-s-l-17569001
Spain,Guaiu,Ready,+34 624 09 16 45,miguel.sierra@guaiu.com,https://guaiu.com/,C/ Pedro Gónzalez Quirós 1,https://www.odoo.com/partners/guaiu-24445384
Spain,Grupo Madetosoft S.L.,Gold,+34 935 94 66 00,info@madetosoft.com,https://www.madetosoft.com/,"Camí Can Calders, 8",https://www.odoo.com/partners/grupo-madetosoft-s-l-6521071
Spain,IDEAS POSITIVAS GROUP S.L.,Silver,,info@ideaspositivas.es,,,https://www.odoo.com/partners/ideas-positivas-group-s-l-6618455
Spain,"IPGRUP INNOVATEC, S.L.",Silver,+34 938 77 43 40,odoo@ipgrup.com,https://ipgrup.com/,Avd les Bases de Manresa 155,https://www.odoo.com/partners/ipgrup-innovatec-s-l-4353862
Spain,Kaironsoft SL,Ready,,,,,https://www.odoo.com/partners/kaironsoft-sl-20230210
Spain,Garber Web Solutions SL,Silver,+34 644044067,hola@garber.es,https://www.garber.es/,C/ Juan de Austria nº8,https://www.odoo.com/partners/garber-web-solutions-sl-7059869
Spain,KQR SOLUTIONS S.L.,Ready,,,,,https://www.odoo.com/partners/kqr-solutions-s-l-24125578
Spain,INFORMATICA SISTEMES I TECNOLOGIA DIGITAL SL,Silver,+34 936 81 61 70,odoo@tecnihand.com,https://www.tecnihand.com/r/Q6V,"c/ Casp, 118-120, Átic - 2,",https://www.odoo.com/partners/informatica-sistemes-i-tecnologia-digital-sl-1532020
Spain,JLM BUSINESS SOLUTIONS S.L.,Ready,,,,,https://www.odoo.com/partners/jlm-business-solutions-s-l-12577642
Spain,Kernet S.L.,Silver,+34 659 81 05 84,yago@kernet.es,https://kernet.es/,"Ribera de Axpe nº11, Edificio A, Oficina 106",https://www.odoo.com/partners/kernet-s-l-496801
Spain,"LABERIT SISTEMAS, S.L.",Ready,,,,,https://www.odoo.com/partners/laberit-sistemas-s-l-20554152
Spain,"LadonSoft, S.L",Silver,,,,,https://www.odoo.com/partners/ladonsoft-s-l-15766482
Spain,LANCER DIGITAL S.L,Ready,,,,,https://www.odoo.com/partners/lancer-digital-s-l-8548728
Spain,Indaws Business Solutions SL,Gold,960202942,administracion@indaws.es,http://www.indaws.es,"PLAZA BANDAS DE MUSICA DE LA COMUNIDAD VALENCIANA, NUM 7 PLANTA E, PUERTA 8-9",https://www.odoo.com/partners/indaws-business-solutions-sl-78899
Spain,Lógica Consultores 360 S.L,Ready,+34 858 23 30 40,contacto@logicaconsultores.com,,CAMINO ALTO DE SANTA FE 15,https://www.odoo.com/partners/logica-consultores-360-s-l-25493328
Spain,Logística y Tecnologías Avanzadas S.L.,Ready,,,,,https://www.odoo.com/partners/logistica-y-tecnologias-avanzadas-s-l-1975036
Spain,MYLABS DIGITAL NET SL,Ready,+34 611 74 50 99,cristina.martin@mylabs.es,,Ana María Matute 59,https://www.odoo.com/partners/mylabs-digital-net-sl-13543473
Spain,Natureh Ideas SL,Ready,,,,,https://www.odoo.com/partners/natureh-ideas-sl-21728637
Spain,"Moduon Team, S. L.",Silver,+34 911168777,odoo@moduon.team,https://www.moduon.es,Calle Gredos 2,https://www.odoo.com/partners/moduon-team-s-l-6300543
Spain,Neoradix Smartgreen S.L.,Silver,,,,,https://www.odoo.com/partners/neoradix-smartgreen-s-l-9294578
Spain,"OPENRED SOLUCIONES, S.L.",Ready,+34 691 83 60 47,agustin@openred.es,https://www.openred.es/,"Avda. Vicente Aleixandre, 13",https://www.odoo.com/partners/openred-soluciones-s-l-147583
Spain,LANDOO Sistemas de Información S.L.,Silver,(+34) 943568663,js@landoo.es,https://www.landoo.es,"P. Empr. Zuatzu, edif. Urumea",https://www.odoo.com/partners/landoo-sistemas-de-informacion-s-l-965780
Spain,Orbit Consulting Group S.L.,Silver,,,,,https://www.odoo.com/partners/orbit-consulting-group-s-l-3760701
Spain,Nexta Soluciones Tecnologicas S.L.,Silver,+34964969392,juanvi@nextads.es,https://nextads.es/,"Carrer Sant Antoni, 8",https://www.odoo.com/partners/nexta-soluciones-tecnologicas-s-l-5708451
Spain,Octupus Technologies SL,Gold,‪+34 919 04 93 60‬,hello@octupus.es,https://www.octupus.es,C/ Poeta José Hierro 1,https://www.odoo.com/partners/octupus-technologies-sl-3917484
Spain,QW GLOBAL LAB S.L,Ready,,info@qwai.es,,,https://www.odoo.com/partners/qw-global-lab-s-l-25963674
Spain,ONMI ENGINEERING TEAMS S.L.,Silver,,,,,https://www.odoo.com/partners/onmi-engineering-teams-s-l-5232548
Spain,Nanobytes Informática y Telecomunicaciones S.L.,Gold,+34 917 37 41 74,ventas@nanobytes.es,http://www.nanobytes.es/,"c/ Hermosilla 48, 1º Dcha",https://www.odoo.com/partners/nanobytes-informatica-y-telecomunicaciones-s-l-938517
Spain,PUNT SISTEMES SLU,Gold,+34 971 94 16 56,dn@puntsistemes.es,http://www.puntsistemes.es,"Camí vell de Bunyola, número 43, 1º, Local-19, (Polígono Industrial de Son Castelló)",https://www.odoo.com/partners/punt-sistemes-slu-22115
Spain,Rapsodoo Iberia S.L.,Ready,912918798,salesiberia@rapsodoo.com,https://www.rapsodoo.com/es,Paseo de la Castellana 79,https://www.odoo.com/partners/rapsodoo-iberia-s-l-4783348
Spain,Process Control Technology SL,Gold,+34 932 29 68 10,odoo@processcontrol.es,http://www.processcontrol.es,"Carrer Amadeu Vives, 2",https://www.odoo.com/partners/process-control-technology-sl-15337147
Spain,SCORPORA TECNO APP S.L.,Silver,+34 662 58 38 93,conta@scorpora.eu,https://www.scorpora.eu/,Avda. Teodomiro 39 Entresuelo Derecha,https://www.odoo.com/partners/scorpora-tecno-app-s-l-9884931
Spain,Select Asterisco SL.,Ready,,,,,https://www.odoo.com/partners/select-asterisco-sl-20550527
Spain,"QubiQ 2010, S.L",Gold,+34 931 79 77 62,info@qubiq.es,http://www.qubiq.es,"C/Pamplona, 92, 3º/5ª",https://www.odoo.com/partners/qubiq-2010-s-l-1394664
Spain,SYSTEC CONSULTING EUROPE SOCIEDAD LIMITADA.,Ready,,,,,https://www.odoo.com/partners/systec-consulting-europe-sociedad-limitada-24440385
Spain,Small Development SL,Silver,+34 957 85 06 05,soporteodoo@smalldev.es,http://smalldev.es/,"Ing. Juan de la Cierva, 36, Oficina 15",https://www.odoo.com/partners/small-development-sl-3286693
Spain,Soler Solutions S.L.,Ready,,,,,https://www.odoo.com/partners/soler-solutions-s-l-14233488
Spain,"Singular Beacon, S.L.",Ready,+34 910 47 90 47,info@singularbeacon.com,https://www.singularbeacon.com,Av. Ciudad de Barcelona 132 1º,https://www.odoo.com/partners/singular-beacon-s-l-7102555
Spain,Sygel Technology S.L.,Ready,+34 613 04 76 66,info@sygel.es,https://www.sygel.es/,Rambla del Castell 54-60,https://www.odoo.com/partners/sygel-technology-s-l-2469870
Spain,"Sistemas Digitales de informática, S.L.",Silver,+34 941 13 50 52,marketing@sdi.es,,"Calle Alfonso VI, 4",https://www.odoo.com/partners/sistemas-digitales-de-informatica-s-l-7293785
