created_at,type,name,link
2025-12-23 18:30:00.32+00,meeting,Initial Candidate Interview: Abdalla Elragal,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/3b7f660d-c1a5-4b97-8494-8a3c781ea1fd/sources/781a863b-0498-4ceb-9e2c-233b871868c1/meeting.mp4
2025-12-23 16:15:41.685+00,video,Odoo Down Payment Invoice Search and Investigation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/2db8cc25-9da1-44c3-9308-e081a84fc4f0/final.mp4
2025-12-23 16:04:00.777+00,meeting,RAG Pipeline for Local Brand Data Retrieval,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/6b66fea6-3531-4bc9-aaee-c79f5b7deea9.mp4
2025-12-23 15:20:42.988+00,video,Sales Order Import and Pricing Logic Explanation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/9ef2b32d-d25f-4246-b666-a15094c0f09a/final.mp4
2025-12-23 15:01:01.347+00,meeting,Fatema Ehab Job Interview,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/99074090-7047-4a8f-a9c3-314ec4629fd0.mp4
2025-12-23 14:21:10.113+00,meeting,Hard Order Display Issue Troubleshooting,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/7cc30e36-a9a8-415d-877d-56daa5d6c683.mp4
2025-12-23 14:18:48.941+00,meeting,B2B Go-to-Market and Demand Generation Strategies,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/ea0924c3-b19e-4319-8bd0-b37aefffed98.mp4
2025-12-23 13:17:55.172+00,meeting,Nocap AI Assistant Product Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/3b7f660d-c1a5-4b97-8494-8a3c781ea1fd/sources/a353b9a9-4702-44f6-989f-ef9d701cbc3e/meeting.mp4
2025-12-23 13:07:46+00,meeting,Odoo Pricing and Payment Terms Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/d4b2ca14-e420-46be-9c45-ac15df8232b6/meeting.mp4
2025-12-23 12:04:28.362+00,meeting,Yara Omar's Academic and Project Profile Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/0622e5e1-8103-4368-be92-45a740dbea36.mp4
2025-12-23 11:29:52.684+00,meeting,Yasmin Weshahi Candidate Profile,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/e5b8dc81-14f7-4252-8db4-48de4a2815ad.mp4
2025-12-23 11:22:13.977+00,video,Sales Order Item Status Logic Update,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/859072b8-b1b3-4566-a038-77ff72eb14a6/final.mp4
2025-12-23 11:07:42.257+00,video,Import Scenario Test and UI Navigation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/a8379093-4a34-4497-be67-70a46aefb7ae.mp4
2025-12-23 09:59:53.262+00,meeting,Mohamed Ibrahim Behery Profile Review and Career Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/3b7f660d-c1a5-4b97-8494-8a3c781ea1fd/sources/c1957403-1555-4b04-866b-5a48e1f1f269/meeting.mp4
2025-12-22 17:41:36.831+00,meeting,Odoo Analytic Accounts Retroactive Implementation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/fa45ad1c-addf-4d2a-b257-ab20f1301043/meeting.mp4
2025-12-22 14:41:41.552+00,meeting,Odoo Helpdesk: Troubleshooting Journal Item Export Access Errors,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/442e6368-c7c2-43a4-9619-8033ebedd6c3.mp4
2025-12-22 12:01:13.697+00,meeting,Development Task Planning: Integrations and Organization Features,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/398a0d57-fe30-4443-86e0-a5c181c87fdb/meeting.mp4
2025-12-21 13:57:40.151+00,meeting,Internal Review: Assets Upload Ticket in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/1f061468-b742-45da-b93b-3499968184c9.mp4
2025-12-18 16:28:42.762+00,video,Knowcap Project Ownership and Admin Invitation Workaround,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/d2f5ca6e-f82f-48fb-a152-771210fa2cf9.mp4
2025-12-18 14:02:58.048+00,meeting,Odoo Helpdesk: Lake Town Transfers Issue Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/7b7b0040-76bf-493f-971e-39028acdc412/meeting.mp4
2025-12-18 14:02:58.038+00,meeting,Odoo Helpdesk: Lake Town Transfers Zero Quantities Issue,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/5b3db201-2d99-4506-a3bb-dcba8bc22660.mp4
2025-12-17 18:01:30.623+00,meeting,Odoo Order Import Restrictions Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/849f6e57-a211-41cb-b05c-275a9a2d35d2.mp4
2025-12-17 17:58:26.694+00,video,Investigating Mongo-Odoo Order Import Errors,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/856b06ec-c2ed-4c70-ac3a-d18507bd38e4/final.mp4
2025-12-17 15:31:15.771+00,meeting,Introduction to KnowCap.ai for AI/ML Specialist,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/a5817bd8-3607-4ba4-a8bb-9c98e905bea4.mp4
2025-12-17 10:46:50.24+00,video,Controlling Odoo to Avalara Invoice Sending,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/c29a5932-2182-4ccb-8d86-9cb62aaa9f78/final.mp4
2025-12-16 18:01:00.606+00,meeting,Development Workflow with ClickUp,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/ea58ab71-59b2-47ff-aa51-45376f57acfa/meeting.mp4
2025-12-16 17:00:59.083+00,meeting,Order Flow from Sales to Logistics Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/748f41a9-ea17-446b-9ed3-a34dcc39b394/meeting.mp4
2025-12-16 15:31:26.296+00,meeting,Odoo Sales Interface and Access Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/2379ec5c-92c6-4a75-8017-a6f5730fb4fc/meeting.mp4
2025-12-14 18:06:23.4+00,meeting,Knovscape System Issues and Development Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/1e0659de-f4c6-4d06-9a2c-7e523f80abfc.mp4
2025-12-14 16:15:23.476+00,video,New Pre-delivery Repair Claim Workflow,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/2a0fbbdd-25b1-43ba-9b59-2fc57f97fd49/final.mp4
2025-12-11 15:25:53.836+00,meeting,Ahmed Gamal,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/32b392ba-182c-461e-bd95-e6a20265e634.mp4
2025-12-11 14:35:54.017+00,meeting,Default Project Setting Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/63ef0afe-27aa-4cd7-b7ed-35aad169f05f.mp4
2025-12-11 13:02:42.254+00,meeting,Hady first Interview,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/e1c8c2ac-6320-42f3-9aae-60246a297175.mp4
2025-12-10 17:15:07.028+00,meeting,Promising Third Party,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/3b7f660d-c1a5-4b97-8494-8a3c781ea1fd/sources/5e673324-5a3e-4020-b923-dbc83ce9e79f/meeting.mp4
2025-12-10 16:00:50.437+00,meeting,Hassan's Meeting Join Status,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/74f59a8f-18ff-4796-b10d-471cf5614210/meeting.mp4
2025-12-08 18:00:47.448+00,meeting,Operational and Payment Issues Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/3dc6d460-b743-44ce-bea1-d321173eb466/meeting.mp4
2025-12-08 17:59:28.832+00,meeting,Mohamed Khalil Brik's Consulting Startup Concept,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/121d5ec7-0470-4b94-af32-11fe66d43997.mp4
2025-12-08 15:40:34.242+00,meeting,Odoo Point of Sale and Analytic Distribution Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/09dc83a6-cc07-458e-88c2-6d6e2a2b3468.mp4
2025-12-08 15:04:28.897+00,meeting,Knoepcap Platform: Artifacts and Project Intelligence Demo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/32828f6d-6884-4c50-92ef-2c1faa1953e3.mp4
2025-12-08 13:56:51.818+00,video,Exploring Video Recording and KnowCap.AI Integration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/0874d7c2-e787-4138-94d2-cb230c277bbd.mp4
2025-12-08 11:33:16.19+00,meeting,AllMine Project: Claims Adjustment and Repair Process Automation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/9d418048-258c-4021-8a62-905ab7e0d648.mp4
2025-12-07 22:38:50.567+00,meeting,Observation of Sarah Msilmani,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/7aec8aa4-50e2-430c-8979-d5a76575c001/meeting.mp4
2025-12-07 22:35:29.336+00,meeting,User Observation Session: Sarah Msilmani,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/898cebca-e008-48f5-bdf9-bed26b663d25.mp4
2025-12-07 19:01:42.855+00,meeting,"Project Model, Efficiency, and Documentation Strategy",https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/72556ad2-9332-4026-b0f3-f5e525f72456/meeting.mp4
2025-12-07 17:08:37.848+00,meeting,Introductory Meeting with Z Madkour,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/3b7f660d-c1a5-4b97-8494-8a3c781ea1fd/sources/d202f296-fe96-437b-a514-d66edbfa701d/meeting.mp4
2025-12-07 15:15:55.861+00,meeting,Marwan Nader: Discussion on Custom Groups and System Interaction,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/e25a92cc-f444-4a5a-9c76-ceaae7390a99/meeting.mp4
2025-12-07 14:44:34.522+00,video,Warehouse Inventory Performance Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/b5b4617e-54bf-47d0-a7c2-200de5e25718.mp4
2025-12-06 22:01:33.26+00,meeting,Kirolos,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/3b7f660d-c1a5-4b97-8494-8a3c781ea1fd/sources/efb83a52-1ee3-4322-a71f-d4c084a66736/meeting.mp4
2025-12-04 15:00:23.829+00,meeting,Business Banking Account Access and Troubleshooting,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/5ac8f01b-c4c3-49f6-b197-0d44bd9eafe1.mp4
2025-12-04 10:55:19.291+00,video,Project Tracking Link Logic for Multiple Sales Teams in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/eadcb106-e44b-4977-b527-10dd2f354711.mp4
2025-12-03 19:35:26.178+00,video,Enforcing Customer Selection Before Adding Products,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/637966de-74ee-4df0-bc50-cdd324eace8c/sources/94b68fb1-0ffd-4a41-ac11-781b09989e9e/final.mp4
2025-12-03 19:34:00.454+00,video,Forcing Customer Selection at Order Start,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/637966de-74ee-4df0-bc50-cdd324eace8c/sources/9c57ce94-bd77-4619-9ad0-3c08cd6beff8/final.mp4
2025-12-03 18:17:43.576+00,meeting,ClickUp Development Workflow Overview,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/cfa13823-d9bd-437e-8af4-7006b0f3c9a7/meeting.mp4
2025-12-03 16:59:31.614+00,meeting,Ahmed Khalil,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/60195910-5345-499e-9298-f10736de87b2.mp4
2025-12-03 16:22:49.362+00,meeting,Accounting and Invoicing Process Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/18202636-d6d7-4e7d-8889-42740828b60e/meeting.mp4
2025-12-03 16:13:16.045+00,video,Odoo Connector Fix for Product Images on New Orders,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/8e4c98ac-140f-4f05-a637-3185a489a936/final.mp4
2025-12-03 16:11:58.831+00,video,Odoo Connector Bug: Incorrect Image on New Product Variants,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/f55977b9-f08e-49ce-89a8-4d6d6107e26a/final.mp4
2025-12-03 12:02:32.58+00,meeting,Urgent Meeting Status and Follow-up,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/dd993d86-cf80-41f1-a5b3-6d3a27fde2aa/meeting.mp4
2025-12-02 18:59:40.475+00,video,Knowcap CSM Role Definition and AI Prompt Refinement,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/da198d03-9bf8-43f5-a8bf-519bf734d998/final.mp4
2025-12-02 17:10:52.088+00,video,Resync Logic Update for Failed MongoDB Orders,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/26f8ac3a-687d-4532-9f1f-a615c00ef626/final.mp4
2025-12-02 17:09:50.152+00,video,Fixing Resync Logic for Mongo Failed Orders,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/51d49e8d-8abf-4c84-aa9a-f525f900e152/final.mp4
2025-12-02 15:00:45.74+00,meeting,Monthly Performance Feedback and Role Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/409c0e80-5d5b-4105-812a-ea1b77e4caa3/meeting.mp4
2025-12-02 14:52:06.659+00,video,Odoo Gift Card Field and Import Confirmation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/637966de-74ee-4df0-bc50-cdd324eace8c/sources/2171417c-015a-47b2-8191-349bd0e5182e/final.mp4
2025-12-02 14:39:41.492+00,video,Gift Card Import Field Requirements,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/637966de-74ee-4df0-bc50-cdd324eace8c/sources/fc575fc7-1942-46e0-aaaf-af9cabf78ff1/final.mp4
2025-12-02 13:54:44.128+00,video,Challenges of November: Work and Personal Crises,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/920e6e39-489a-4d36-b0cc-9843cb771a2c/final.mp4
2025-12-02 13:22:42.987+00,meeting,Marketplace Vendor Grouping and Reporting Feature Request,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/579a8d11-85df-422d-9ece-58f61451766b/meeting.mp4
2025-12-02 13:03:47.789+00,video,Missing Shipping Date Pop-up in POS Payment,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/85edfc8a-df22-45e0-b7e7-480200f7f0ec.mp4
2025-12-01 14:59:52.29+00,meeting,Aly Medhat,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/f79d08f5-1778-4f91-a0f9-c5f43223eec9.mp4
2025-12-01 14:51:48.957+00,video,Screen Recording Review: Visibility Issues and Navigation,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/43e2c96d-c460-4944-a85f-6f95c0fec0e1.mp4
2025-12-01 14:03:12.204+00,meeting,Project Update: Screen Recording UI & Calendar Integration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/38e70b48-2c02-476f-99e9-7939c0aab753/sources/bcebb983-fb65-4d56-bf43-429a86e24f45/meeting.mp4
2025-12-01 13:39:16.636+00,video,Demonstrating Pre-delivery Repair Claim Workflow in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/2814ebd9-7a88-4587-818b-c03f7bf84d16/final.mp4
2025-11-30 18:03:32.654+00,video,Odoo: Automated Journal Entries from Stripe and Invoice Filtering,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/dd01b902-1f94-4c8f-a6dd-99f9587b07ee/final.mp4
2025-11-30 18:02:13.411+00,video,Filtering Customer Invoices in Odoo and Excluding Down Payments,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/72dc46f0-f7ad-472a-85cf-d981ee6cb44c/final.mp4
2025-11-30 18:01:20.48+00,video,Discussion on the Invoice Management Menu,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/1eb0bc4d-1e9d-4c11-a65d-7c5544ff8ea3/final.mp4
2025-11-30 17:31:28.188+00,meeting,Odoo Record Rules Configuration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/e168a0b8-4c62-4a91-ad64-44ad0bbb5c70/meeting.mp4
2025-11-30 14:58:35.895+00,meeting,Odoo Point of Sale Order Processing Demonstration and Shipping Error,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/945a83d5-a80c-4688-8b7a-9fe6501efd35/meeting.mp4
2025-11-30 12:11:44.783+00,meeting,Odoo GL Implementation and Task Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/20a2e876-fc9d-42d0-897b-f9dc28a04022.mp4
2025-11-27 16:33:09.289+00,meeting,Ticket Management & Barcode Issue Follow-up,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/98441eab-c73d-4849-a86d-3301b98e7d24/meeting.mp4
2025-11-27 15:59:05.108+00,meeting,Roba Hussein Mays SubContractor,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/84007443-7e2d-45d8-8d49-67b0ca413624.mp4
2025-11-27 10:33:26.235+00,meeting,Inventory Reservation Conflict: Transfers vs. Sales Orders,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/b99d1496-af35-45a2-a0c5-1da31f2110fc/meeting.mp4
2025-11-27 10:06:23.564+00,meeting,Resolving Vendor Returns and Billing Discrepancies,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/fa2dc361-789a-46f7-b33a-297cd58c0c1e/sources/735e0e4b-e05a-40e7-85a5-a50fdd110465/meeting.mp4
2025-11-26 18:43:50.849+00,meeting,SME Tools Project Handover & Follow-up,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/637966de-74ee-4df0-bc50-cdd324eace8c/sources/cfd98673-5eeb-43d1-be7d-6d52d64b13e7/meeting.mp4
2025-11-26 18:43:05.276+00,meeting,Meeting - 2025-11-26T16:43:05.248Z,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/4bf34d8f-d03f-4784-8e24-f6c09bbec5e2/meeting.mp4
2025-11-26 17:21:31.26+00,video,Claims Button Logic Fix: Pre-delivery Repair Demonstration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/7e3dc6a2-8590-46e9-8165-cd02dca689a8/final.mp4
2025-11-26 17:02:41.591+00,video,Confirming and Tracking Purchase Order Dates,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/83c52472-5da8-4494-a689-76aed33f9317/final.mp4
2025-11-26 12:32:21.634+00,video,Configuring Email Notifications in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/97a1dfdc-704e-47ec-8c00-96ff59286d1b/final.mp4
2025-11-25 13:59:44.361+00,meeting,Meeting Audio Issues,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/a4d7d92e-05c0-4e6f-8415-e35bbb29d510/meeting.mp4
2025-11-25 13:11:55.516+00,video,Odoo Sales Issue: Receipts Without Delivery Date,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/69e2a6a9-35d5-4d2d-8219-7427b722ee04.mp4
2025-11-24 17:15:52.865+00,video,Odoo Item Status Update Logic,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/3f45e5dc-464a-48bf-9a61-35938e826dc3/final.mp4
2025-11-24 15:27:58.168+00,video,Odoo Order Import Troubleshooting and Error Analysis,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/fe6abf96-68ef-4ace-aa0a-b0ff5a5ac274/final.mp4
2025-11-24 11:56:14.025+00,meeting,Internal Architecture Discussion & Meeting Coordination,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/148cb797-5937-4b10-ac51-f18ca92da68a.mp4
2025-11-24 00:27:29.17+00,video,Odoo Shopify Product Queue Validation Error Handling,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/7359b6f7-71b4-4933-825b-8d14bdcbdd52.mp4
2025-11-23 17:48:18.118+00,meeting,Shopify Product Data Export Discussion,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/5ebb2a6b-9408-4fb0-a170-3d88cf517dfb.mp4
2025-11-23 17:31:04.292+00,meeting,Marwan Nader General Discussion and Audio Check,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/a4ee159f-3c88-40e7-af38-10cbb4812f2a.mp4
2025-11-23 17:12:33.162+00,meeting,Meeting Connect and Audio Troubleshooting,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/81a92a8d-1702-4484-a2a6-308b0fb1e1b8.mp4
2025-11-23 13:12:58.215+00,video,Odoo POS and Inventory Configuration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/d2c73526-7aaa-4303-824c-1894cf1c6002.webm
2025-11-21 01:48:49.848+00,video,Troubleshooting Purchase Order Saving Error,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/c7898ca2-0739-4ecf-981e-b750546539e3/final.mp4
2025-11-21 01:44:33.809+00,video,Odoo Order Confirmation Workflow Review,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/f60aa740-9945-41d4-b532-c6513fdeccff/final.mp4
2025-11-20 17:47:20.921+00,video,Odoo User Management Field Configuration,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/edf1bcfe-7f46-48e5-b702-15514af258fb/final.mp4
2025-11-20 17:44:30.958+00,video,Managing User Access Rights in Odoo,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/ae7c0fc5-7706-4e4d-83ff-14d8d5c909fc/final.mp4
2025-11-20 16:28:49.495+00,meeting,Project A: Resolving Duplicate Order Issue,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/ef8f3f02-2ef0-4769-8eca-9c432cd16712/sources/4f7b46c9-d33d-4cd3-bfe2-4861e01c865b/meeting.mp4
2025-11-19 18:35:56.77+00,meeting,Sales Order Line Item Status Visibility,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/2fd8e855-4ee1-4ab4-8e0e-34290fe558f2/meeting.mp4
2025-11-19 00:00:21.203+00,video,Knowcap Demo: Create Interactive Pitch Decks,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/videos/e8a173b6-49cc-4fa5-b1fc-a1affdb092a5.mp4
2025-11-18 18:02:23.399+00,video,Odoo Avatax Automatic Tax Application Issue,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/3871b4ce-106d-40df-88ca-07ae818a999b/final.mp4
2025-11-18 17:56:04.76+00,video,Odoo Fiscal Position Automation for Sales Teams,https://uicslsnhtfjdjxotwalq.supabase.co/storage/v1/object/public/sources/projects/6cf3fd6d-232c-4958-9e78-c4e8b820da88/sources/f76794d6-0640-4951-9e30-6bec0474e8b3/final.mp4
